person_id,call_count_with_suspects,night_movements_hours,gps_zone_visits,encrypted_app_usage_hours,social_media_threat_score,vpn_usage,device_changes_last_30_days,suspicious_contacts_count,avg_call_duration_min,microphone_activation_events,camera_activation_events,account_login_failures,location_change_frequency,suspicious,last_activity_time,related_person_ids,military_zone_proximity_score
7452,5,1.9467750249584008,3,0.47225018931381135,0.9919748998803326,0,0,1,3.3180372362407704,1,2,1,0.7315979821128036,0,2025-06-01 23:50:46.134045,"5283,5433,7463,6017,45",3.8167335200531753
7453,1,3.388296524800516,7,0.7629608488889827,0.3608265255444655,0,0,1,2.3482906473334575,1,0,1,1.0488643913319116,0,2025-05-15 17:14:46.134045,"2354,5689,5720,8060,6115",2.0654128932853415
7454,7,1.0503668811443252,4,0.2733184398160707,0.5245998953782295,0,0,0,0.8335358009737917,0,0,0,0.5726429458573301,0,2025-05-17 15:06:46.134045,"2775,7743,9329",0.8926240689295852
7455,2,4.428820210072347,2,0.9276016975767609,0.2746751320367966,0,0,3,2.544819962083045,1,3,0,0.3743465751977867,0,2025-06-06 13:33:46.134045,"175,4968",1.365368876547267
7456,1,1.75121274533372,3,0.8069119502936575,0.14353586434602528,1,1,1,4.240571332296839,1,0,1,0.9091959144968539,0,2025-05-10 21:43:46.134045,"1260,1861",3.2457889859449303
7457,5,1.3078110062571624,6,6.920642119789509,0.6458334401591035,0,3,1,3.3152892955220734,1,0,4,0.0,1,2025-05-24 22:23:46.134045,"133,2368,8306,4835",0.9067464817889082
7458,3,1.7854779536210141,4,1.3515997264183266,0.5452200411554955,0,3,2,3.7320289867027054,4,2,3,0.16523969952295903,1,2025-06-04 11:31:46.134045,"4862,7137,7268,1535,5035",4.045917334741886
7459,1,2.170456422482255,3,0.10798858868402147,0.06782638749739256,0,0,3,4.213948645580979,0,2,0,0.3177223558203909,0,2025-05-27 21:56:46.134045,2184,1.3607743917388395
7460,6,1.9300979939239742,2,0.9241171276623801,0.882786908986084,0,0,2,4.880144163434668,0,0,0,0.8256139659655206,0,2025-05-08 21:19:46.134045,"7858,9049,1137",3.3411789712022077
7461,5,1.484669590873696,2,3.161780422484993,0.5077099115992153,0,0,4,3.889899420701273,1,2,0,1.3689449999770664,0,2025-05-31 19:39:46.134045,"2941,348,4366,4549,7493",2.854554625955519
7462,4,0.19655744386738427,9,3.023490318838243,0.3353197827378289,1,1,0,3.6329916570152725,1,3,1,0.20411966604313558,1,2025-05-14 22:29:46.134045,1930,1.9568227209081868
7463,4,1.19567242087616,5,4.897584627812972,0.779359047965473,0,1,2,0.0,1,2,2,0.6669591470102603,1,2025-05-18 20:33:46.134045,"7617,1176,4198,2167",4.231509075635127
7464,3,3.0744356694758705,7,3.369744823979291,0.11209021423064403,0,0,5,3.8599156366655727,2,1,1,0.6706559595917261,0,2025-05-09 12:32:46.134045,"6431,4156,6681,5624",1.9655695010389356
7465,4,1.1202772995271282,3,0.2909227959948125,0.4737801808730696,0,1,4,5.79894891361902,3,0,0,0.9139008278206717,0,2025-05-23 22:52:46.134045,"8725,5417,1063,3013,1307",4.746022542263926
7466,2,0.28305136290251265,0,0.005364994700572371,0.548772489093403,0,0,2,0.9377991433520965,2,1,3,0.0,0,2025-05-27 09:46:46.134045,"4304,1246,6706,604,4561",2.7141734933648136
7467,3,0.9445002522316959,3,1.436656481830051,0.7751249882832141,1,1,1,4.572425297146289,0,0,3,0.5067222547786145,0,2025-06-04 14:02:46.134045,6128,2.1370485834601065
7468,0,1.911353712160864,4,1.8182311038907972,0.3702446240658538,0,1,2,4.700238456391519,1,5,3,1.0398748257635686,0,2025-05-13 11:11:46.134045,7519,2.1069302046782994
7469,3,1.2407788327682536,7,0.21098447206218426,0.8549639872105541,0,0,0,3.463336721966613,1,0,1,1.3161900389792893,0,2025-05-23 04:51:46.134045,"3993,2741",5.335791000151007
7470,3,1.7201629212908034,6,0.27378590446369744,0.6976729099475202,0,0,2,0.7273531819353569,1,1,3,0.0,0,2025-05-20 22:24:46.134045,630,0.66164006706737
7471,2,1.201546795354196,1,4.948363186549747,0.7710753609272273,0,0,4,0.8671609310366266,0,1,2,0.18896852442261292,0,2025-05-10 18:07:46.134045,"5898,1318,3912",2.6212953959878442
7472,3,3.0097438963954772,8,4.3191456279969,0.969077642791341,0,0,3,3.2629223002553265,0,0,3,1.1351399306073184,1,2025-05-21 08:46:46.134045,"9979,6492",3.3034309837241382
7473,3,2.4908495107985833,2,0.25613185723516213,0.8447535865839669,0,0,0,5.313833686600811,0,2,4,0.8423642966379362,0,2025-05-28 08:44:46.134045,2249,0.2545957793799659
7474,1,4.217959566528551,8,0.42555181843387924,0.3467883682709523,0,0,0,0.4995385617541266,0,2,3,1.9085329833933025,0,2025-06-06 10:33:46.134045,"73,5888,1110,3182,7834",2.7842794230009345
7475,1,1.6182787033968487,0,3.3400155482641547,0.6458110603662962,0,0,5,2.5722686826469983,3,2,1,0.0,1,2025-05-12 05:27:46.134045,"2344,777,2537",2.9092736665634993
7476,1,1.7151208247607348,8,0.8563766155749543,0.8686115918381292,0,0,2,4.10569714667322,1,0,4,1.8965942251598857,0,2025-05-14 07:48:46.134045,3171,4.374427057890976
7477,2,3.1835020235419496,6,2.39977077029356,0.5251215840725055,1,0,0,2.417595185493498,0,1,1,0.6031542478533872,0,2025-05-18 07:11:46.134045,3883,1.4173823146468698
7478,2,2.391008385196253,1,0.756236930149223,0.6827998501216678,0,2,3,2.6471908232191352,2,1,1,1.128228053548209,0,2025-06-05 20:21:46.134045,"4662,6081",1.9898163080171585
7479,1,1.0584933197975674,9,1.9998864982658395,0.17226117795014462,0,0,2,5.185518971537253,3,1,3,0.547618365860542,0,2025-05-22 04:26:46.134045,"7910,6686",3.6567296112158125
7480,3,2.556421318823621,6,0.7583238602230145,0.815914276701115,0,1,1,3.958661490345982,1,0,1,0.5768482523007874,0,2025-05-27 12:33:46.134045,"6932,9156,5570,2341,2177",2.8047047086102417
7481,3,2.3965288973130194,0,3.4416143298391964,0.7574606313018384,0,0,1,3.7179369351371943,3,1,1,0.6229986058121209,0,2025-05-17 22:48:46.134045,"9004,1170,4923",2.5090693478994375
7482,0,0.2062041118742597,2,0.5908370424097615,0.8888938721661275,0,0,3,1.1529749419053477,2,3,2,1.6768137528327651,0,2025-05-08 16:42:46.134045,"693,5710,5381,1039,4763",2.4508220625304284
7483,2,1.348689300087123,6,1.1107297124067415,0.7101487518855828,0,1,1,2.0380448191505107,0,0,2,1.094622382845786,0,2025-05-18 02:18:46.134045,"4057,1394,7044,1133,6215",3.5748766460525645
7484,2,2.1903201900596176,2,1.106451035309022,0.8769005939823602,1,0,4,3.2204938740643922,0,1,1,0.6331738888629889,0,2025-05-21 23:47:46.134045,"5682,5615",2.5050933218541434
7485,6,3.446279707244047,1,1.5699040199312615,0.16221609674359028,0,0,1,2.968344618436711,0,1,3,1.6574230984883527,0,2025-05-23 23:03:46.134045,"6907,240,6224,4509,1697",1.2197450729459023
7486,4,2.69799844429362,4,0.5494388059658906,0.8136473582257006,0,0,4,3.4840368265514265,1,0,2,1.1255648237590683,0,2025-05-11 10:13:46.134045,"83,7674",3.007608038555796
7487,2,1.435955385868005,2,1.5436034835547203,0.9529672578871047,0,1,3,5.169268169158674,2,2,3,1.816896305099038,1,2025-05-23 18:01:46.134045,"5430,3196,2798,5132",6.182373143144767
7488,5,1.2917980954909007,8,0.2280420854815838,0.8155077538260503,0,0,5,3.0129198994168873,0,2,2,0.5792587681997117,0,2025-05-30 10:45:46.134045,"4562,7819,1787,847,7878",0.4715059722347132
7489,2,2.797733243909729,6,3.361015213425828,0.6152279317496939,0,1,2,3.765356598652244,1,0,3,1.9121373953665841,0,2025-05-16 01:38:46.134045,"1619,9694,6695",4.767970189498364
7490,5,0.0,0,0.2335313936485756,0.9265001038922718,1,0,1,0.0,3,2,2,1.6746305228653566,1,2025-06-05 13:43:46.134045,"3188,9258",2.628346887669952
7491,3,1.1924186764669242,0,2.7516397607389176,0.09448632659797429,1,3,3,2.2336533514085257,0,0,4,1.0049570237085281,0,2025-06-03 12:05:46.134045,"7080,1301,612",5.796772404228036
7492,2,3.40930800237513,5,1.772084937660897,0.01686459739753643,0,0,2,3.86182163649754,0,0,2,0.23216590079203614,0,2025-05-10 22:29:46.134045,"4960,5342,6208,1212,1119",3.368566639044253
7493,2,2.296817479233046,3,0.6257002933453902,0.9653202152425946,0,0,5,2.087536920615186,1,1,1,1.6192063553085716,0,2025-05-28 23:00:46.134045,"2207,7459,1694,3075",3.583729830849961
7494,4,1.2413388477720706,0,0.5949808469666009,0.683005193083513,0,0,1,1.5679800669759059,1,2,0,1.3986709857428654,0,2025-05-24 05:00:46.134045,"230,8576,8735,5359",1.2344558173616054
7495,3,0.7979165744996692,8,5.07408201329336,0.11416645769898248,0,1,2,6.247021718207031,2,0,1,1.0938972746134867,0,2025-05-11 22:04:46.134045,"6013,877,820,1262,8417",3.51647949689412
7496,4,2.8397346679891475,1,0.32533943225612294,0.34001228353405943,1,0,1,4.0719607307853956,1,1,4,1.4883477333172928,0,2025-06-05 09:27:46.134045,"7639,3468,703",2.3880087269816626
7497,7,2.0778113465930073,0,1.9253833839314156,0.7488020836505556,0,3,2,2.1806851457851884,3,1,4,1.629380472104406,1,2025-05-22 17:32:46.134045,"1447,7843,1037",5.654635847827178
7498,4,1.781289540274817,2,0.3044274928038893,0.7503875655601164,1,0,1,4.690631265597911,0,0,0,0.9918454442055243,0,2025-06-04 21:28:46.134045,"3181,5822,7499,20,585",2.8231542314180884
7499,5,2.373980557322192,9,3.5371073912737545,0.16999154208436962,1,1,2,2.3807407800840252,3,0,4,0.8883704073537003,1,2025-06-01 05:58:46.134045,"3254,6560,7670,2444,402",4.049985157902446
7500,1,2.164598049646897,0,2.0318389603371374,0.4701476664165226,0,0,0,0.9543245019631286,0,1,2,1.8986553038217688,0,2025-05-09 14:31:46.134045,8015,3.6263104593831477
7501,2,2.087905807378787,3,4.047997065962099,0.8073110969398538,0,0,2,2.181033061641963,3,0,2,0.9574997508542629,1,2025-05-23 00:25:46.134045,"7925,3837,1880,6297,1254",3.5100670500746793
7502,4,0.6758129810771156,3,3.169282975142822,0.9667972646025114,0,0,2,1.8347560654803114,1,0,4,0.8999552940915317,0,2025-05-10 00:57:46.134045,"6147,3076,617",7.5655392744014796
7503,0,0.9735748466727476,5,1.1960920858114954,0.6225655878939831,0,0,0,2.0536209541091646,1,1,4,0.7986509473302545,0,2025-06-05 15:35:46.134045,"9120,8124,4430,1158,5815",4.54847877171959
7504,3,2.7482804360944155,2,0.2477172836120754,0.6381333476796154,0,0,0,1.3583507668404948,1,1,4,0.48248512759554185,0,2025-06-05 10:51:46.134045,"2347,4325,5946",0.6191110764468646
7505,1,2.5591514336782373,8,0.37550142596008496,0.4693492982752845,0,0,1,2.9664538691623608,0,0,1,1.316792566545626,0,2025-05-25 03:43:46.134045,"573,9130,6397,2113",5.449219544455755
7506,2,2.3821199257786496,5,0.33812771897614224,0.5390579945599829,0,0,1,4.035389081497284,1,0,3,1.3484788070210187,0,2025-06-03 23:47:46.134045,7191,4.217619481251308
7507,2,1.4134873371554137,6,0.37392224082315334,0.09893358060973634,0,0,0,2.7043610647578546,1,2,2,1.5662551731103458,0,2025-06-01 14:53:46.134045,"2687,7216,279,1707",1.0068269138499784
7508,3,2.7651899287646473,5,0.9705813905441897,0.3495880874651617,0,0,2,2.6482699794997306,1,1,1,1.0400212431420526,0,2025-05-11 08:35:46.134045,"2893,7998,84",1.145239256577404
7509,3,1.6292551884128226,8,3.0350849877151282,0.5072937010161392,0,0,0,3.627960966182897,1,1,1,0.9216341150197802,0,2025-05-15 14:42:46.134045,"7819,8047,1872,4202",3.96113943476929
7510,3,3.3015334610822733,1,0.0350789052922965,0.27498123184138046,0,1,0,2.626302011245553,3,1,2,0.9977261463600222,0,2025-05-07 18:00:46.134045,"5441,2116,2451",0.7230613788075428
7511,3,1.2531770105952729,7,0.408659065445587,0.3598290313863307,0,1,2,3.876253731563428,0,1,4,1.4037583327709091,0,2025-05-28 12:17:46.134045,"6824,7061,2536,2176,7891",3.741349570363531
7512,2,1.4747123636465331,4,1.362494933778994,0.9711966454754937,1,0,3,2.7261086558990764,0,1,1,1.5640233129024224,0,2025-05-29 18:26:46.134045,"7612,5886,4148",2.9217842253366215
7513,3,1.8485512011877985,1,3.0073193000821523,0.005202448908674051,0,0,0,4.433191995282137,0,2,2,0.3155570826745471,0,2025-05-18 05:45:46.134045,"6275,8231,1257,7615,9485",1.967930331167915
7514,1,2.8473004805742326,6,0.5296229385782141,0.3026434397657257,0,0,4,2.839911871209018,0,1,4,0.7033887643628105,0,2025-06-03 18:51:46.134045,"4568,953,496,2599",1.3530787394263921
7515,3,1.9649219292799924,4,0.7231802909040295,0.5839540160204696,0,1,2,1.7049261657669776,1,0,1,0.8212631137172466,0,2025-05-27 21:55:46.134045,"8626,284,9418,9707,3327",2.5532871597539906
7516,3,2.037682348682898,7,0.7012311795256007,0.2789668837924346,1,2,4,4.326570668547011,1,1,4,1.1379180800261772,1,2025-05-14 09:51:46.134045,"8028,7622",5.347402321701069
7517,5,1.6084087829529092,9,0.5215593456001711,0.6764638547896473,0,1,3,5.283716471174877,1,1,4,1.5307303412164934,0,2025-06-06 07:14:46.134045,"9256,3261,7578,1885",2.422414711793574
7518,6,2.2680919866411022,5,1.7997850681456886,0.2992750804257662,0,0,5,1.8111019347611528,2,1,3,0.0,1,2025-06-01 12:53:46.134045,"5973,6461,6269,238,716",4.9253142163871875
7519,1,1.9292695059059453,6,1.599862753609763,0.6382077031141022,1,0,0,4.114759227551017,0,0,4,0.7040004122155725,0,2025-05-31 19:07:46.134045,4753,4.058790743348039
7520,2,1.215697616085281,0,2.7798939985387783,0.8498625964005425,0,0,2,1.3548195438159518,0,1,0,0.8488277013773741,0,2025-05-10 03:19:46.134045,"8193,7812,9884,2444",4.060492361457932
7521,5,2.1272914825483795,1,3.7438430508431315,0.6586439412669407,0,1,4,0.16444306879980752,1,1,1,1.763204944347064,1,2025-05-08 00:29:46.134045,"5061,7685,1403,1405",4.160427480799744
7522,3,2.1508087686250215,8,3.4610316437100312,0.04988454261635533,1,2,5,4.211008159063464,2,1,2,0.0,1,2025-06-02 22:28:46.134045,"925,7331,7036,6692",1.0888765485854917
7523,3,4.349800648793925,6,1.1653177473035732,0.7952133696148614,0,0,3,3.7107426278945517,0,0,1,0.4330321810700527,0,2025-06-01 21:25:46.134045,2650,3.976599629269795
7524,3,1.388973920979688,6,0.30813497137171153,0.21280137268677135,0,0,5,3.314431750258024,1,2,3,0.20573584016235524,0,2025-06-05 01:59:46.134045,"9769,3711",5.362353740375811
7525,0,1.1606242574311274,3,0.37685559959240245,0.6347916644837561,0,0,1,3.121757758195281,0,1,3,1.1953679480859216,0,2025-05-24 01:21:46.134045,2467,1.7595113902332873
7526,0,2.2790342605936327,3,1.3383259973888604,0.6467336820860925,0,1,2,4.351460240462208,1,0,0,1.443002950422005,0,2025-05-17 14:52:46.134045,509,5.221506365575365
7527,1,1.0071635828288685,2,3.758855661629506,0.8037371042476144,0,0,4,1.9251743707340134,0,2,3,1.186455543503437,0,2025-05-28 05:56:46.134045,"5093,209,5138",2.147218631856214
7528,3,0.9269498521261765,9,1.133911430790484,0.5058231204074548,0,0,2,5.25608522639405,0,0,2,0.7276256869408828,0,2025-05-17 03:53:46.134045,"6423,2493",0.8265865937883682
7529,4,0.5631013101241855,3,4.116959516038859,0.3759633744901837,1,2,3,4.0434395426058485,0,0,1,1.2076436561803052,1,2025-05-31 06:43:46.134045,"5382,9184",3.901740797576309
7530,3,1.2254264348075647,9,0.45622543417157535,0.5180282217723572,0,0,2,1.1832620120849247,2,0,0,1.2866411254719967,0,2025-05-14 05:05:46.134045,"1576,2341,5905,8509",4.100159513807515
7531,2,1.2501122540581213,5,0.13545627938271243,0.5457569321533684,0,1,1,1.5376849942355715,1,1,2,0.8978106699651012,0,2025-05-31 22:40:46.134045,"9911,9428,798,8068,1100",2.877197191788613
7532,3,0.716737826325996,2,2.3865897878948807,0.8215381440860678,0,0,1,1.5503374120638707,1,2,1,1.4670529779125636,0,2025-06-03 17:24:46.134045,5691,2.941380323263939
7533,1,1.7497162636543666,9,3.1727098012007637,0.2050710111544538,0,0,0,3.877191473313851,1,2,4,0.6426304079346568,0,2025-05-23 19:57:46.134045,"4963,1936,7938,9483",1.8844968674563072
7534,1,0.0,7,0.8915316712524654,0.8468321150039093,0,0,2,3.535464577824011,2,0,4,1.6310826557808205,0,2025-05-28 07:44:46.134045,1751,0.46517387609540095
7535,1,2.4917657813116945,0,0.16212001131910164,0.3657076111092231,0,0,1,2.0850880083564887,0,1,3,0.7729393054764444,0,2025-05-29 08:57:46.134045,"8150,342,4494,8176",2.524237207421103
7536,3,1.4432060214826192,5,0.06487380441430465,0.7438623120273946,1,0,1,3.0265437495426717,1,1,1,0.540780807621763,0,2025-05-17 04:39:46.134045,"5172,1053,9482,7136,6455",4.196039506734135
7537,3,1.5902163225077532,1,0.09690044952206897,0.3357125848128574,0,0,3,4.469196356783314,0,0,3,1.0926949060078615,0,2025-05-22 01:18:46.134045,"687,9964,533,2657",3.998456256597407
7538,3,2.5868750103603015,0,0.8673576330800677,0.708885349061282,1,0,1,4.232809733614563,2,0,4,0.26288228936941826,0,2025-05-18 03:15:46.134045,"248,4198,6107,2264",3.1662329700216594
7539,5,2.3717439093839974,3,0.4014564487264437,0.7991793203928633,1,0,1,3.120593413589748,3,2,0,0.8771136078143992,1,2025-05-16 09:29:46.134045,"2532,1355",5.022841747015292
7540,5,1.3700939572962114,5,0.9296310688885104,0.5580654696178163,0,0,2,4.062244105774087,1,0,1,1.0143371592922559,0,2025-05-12 09:16:46.134045,"3078,3668,1698,2184",0.21477800196716545
7541,5,2.4517907556581577,6,1.0055807561542278,0.6195446229714249,0,1,2,5.491291962971614,0,3,3,1.207464522788503,0,2025-06-01 07:37:46.134045,7788,3.093483627236615
7542,3,3.5488946082720827,0,0.9189909090158737,0.7077605708819467,0,0,1,3.9205034671278916,1,1,2,1.3878502178736554,0,2025-05-16 22:58:46.134045,3811,1.4716356760550677
7543,1,0.9878164188734415,2,1.4510697824642982,0.6884273616029505,0,0,5,0.8118191985586769,0,0,3,0.2816676948077852,0,2025-05-20 07:14:46.134045,"5355,1757,5655,3478,6305",0.8859177983366212
7544,2,2.7537747113564293,5,1.7063592685872115,0.7274155503145333,0,1,2,3.0431037701959713,3,1,0,0.7902067460555591,0,2025-05-24 12:49:46.134045,"8421,8067",3.1498223610432863
7545,2,0.886894262305556,5,0.7561360212176329,0.8496753397723255,0,0,3,3.730715896417384,1,0,4,0.38682841610924923,0,2025-05-09 06:08:46.134045,4790,4.898197224271063
7546,0,3.1754260623468094,9,0.6165421818969419,0.22051641820065926,0,0,1,4.7047013245742,2,0,4,1.8050103637186714,0,2025-05-08 07:42:46.134045,9438,4.503176075306534
7547,2,1.288072942885806,5,0.6892515453399874,0.21473150831082466,0,1,1,2.286984208290191,1,0,2,1.102223707430755,0,2025-05-09 08:40:46.134045,"5970,8779,4231",3.0810027350100326
7548,2,1.2498777995455943,6,0.10914885825673909,0.9706824160886394,0,0,2,4.542352990852279,1,0,0,0.2601270027865026,0,2025-06-04 16:18:46.134045,"1203,8022,9041,171,1733",1.7916009330455767
7549,1,3.1492101411939695,6,0.5820952905591177,0.8513206560844372,0,0,2,2.537956456629149,0,1,0,0.3257998104276514,0,2025-06-01 14:24:46.134045,8243,5.986490700923066
7550,2,2.7215749457557648,9,0.3345515474938817,0.5917051353573201,1,0,3,1.928955999883047,0,2,1,1.209142682455024,0,2025-05-29 01:56:46.134045,461,3.4303478061793644
7551,2,1.320907432586711,7,0.5155115258732464,0.00817879659287779,0,0,0,1.1556478840155036,1,1,1,1.3450352875513143,0,2025-05-10 20:33:46.134045,"4446,9824,1824,3680",5.143182103280928
7552,4,2.1273687387732747,1,1.879729345476186,0.854758231092942,0,1,1,1.652059522207979,1,1,1,0.5578396769860055,0,2025-05-30 23:44:46.134045,"9750,571,6125",2.999191541036521
7553,1,1.2900480995134362,9,6.703133980206541,0.7515965703437196,0,0,1,3.231370287180313,2,1,3,0.9198722682755187,1,2025-05-23 15:30:46.134045,"2446,8021,7978,6242",3.8079213636159484
7554,7,0.4072622415259268,0,3.856735735741796,0.9563761828959708,0,3,3,2.9780085514778145,3,1,4,1.183894398430491,1,2025-06-06 08:08:46.134045,8027,3.380067922882554
7555,5,2.189285118127487,9,2.585803449719883,0.013161824336586747,0,0,0,2.2609727076663173,2,1,0,0.8904309670428774,0,2025-05-26 13:48:46.134045,3724,3.874373037812575
7556,2,1.643577832193188,6,2.0045262462261526,0.028525742836165824,0,1,0,3.0340253784760427,1,4,4,0.5490197285773435,0,2025-06-04 06:23:46.134045,4284,2.284506084158135
7557,1,1.0541664437451637,0,4.348933627435162,0.517450509928464,0,0,2,4.2060919493634685,2,0,3,0.5236186472309361,0,2025-05-26 15:55:46.134045,"4550,6633,5463",4.856021762480709
7558,2,3.3047150796123637,1,2.0917429201985627,0.8560492092886144,0,1,0,6.1920017723037155,0,0,3,0.39766627565400214,0,2025-06-04 10:08:46.134045,"6226,3251",1.2153259714184619
7559,4,1.0879798211653087,0,0.9550217425373988,0.9913163774926115,0,0,1,2.7791105858991023,0,2,2,0.9752474856783734,0,2025-05-25 19:37:46.134045,2253,3.007788319270988
7560,1,2.1439786248805377,0,1.3795520336063956,0.32002522884958673,0,0,4,5.544238135914927,0,1,1,1.424589466323034,0,2025-05-31 00:33:46.134045,3922,2.059817066513183
7561,3,3.0799115704789886,2,0.5474602898076055,0.036363685887511155,1,0,1,3.087937244297698,0,1,3,1.3884280004534908,0,2025-05-28 02:23:46.134045,"2876,6511,704,5709",3.491296806172877
7562,8,1.7439446514630719,3,0.0049707336547283355,0.19550802305620674,1,0,1,1.998512080727021,0,2,3,0.6368230862287352,0,2025-05-24 10:40:46.134045,"557,2348",1.17234488553729
7563,2,1.265824549219266,4,0.6545350798324455,0.8770103693272079,0,1,0,5.211562015722645,2,1,2,1.4183078879009918,0,2025-06-01 13:12:46.134045,"8178,7116,8196",2.256632754279271
7564,3,2.297748304469795,4,0.778361925933269,0.4664503786819072,1,0,2,2.0059115522337976,0,1,2,1.940199196451903,0,2025-05-14 09:59:46.134045,"7427,7829,8059",4.433536164625036
7565,2,2.455699723582375,1,1.9812777595047248,0.8533069562441334,0,0,5,2.806517376730266,2,2,3,0.9715197623057583,1,2025-05-21 10:38:46.134045,"6124,7397,9749,6938",3.544372956698283
